acquisition_id,user_id,channel,campaign_name,utm_source,utm_medium,acquisition_date,acquisition_cost
84576,15576,Organic Search,Q4_Winback_25,google,organic,2026-03-24,16.87
84577,15577,Referral,Q4_Winback_25,referral,referral,2026-03-19,0.69
84578,15578,Organic Search,Q4_Winback_25,google,organic,2026-03-10,5.02
84579,15579,Organic Search,Q1_Reboot_26,google,organic,2026-03-01,2.06
84580,15580,Organic Search,Q1_Reboot_26,google,organic,2026-03-06,16.96
84581,15581,Direct,Q4_Winback_25,direct,none,2026-03-16,21.41
84582,15582,Paid Social,Q4_Winback_25,instagram,cpc,2026-03-06,46.82
84583,15583,Organic Search,Q1_Reboot_26,google,organic,2026-03-27,25.95
84584,15584,Paid Social,Q1_Reboot_26,instagram,cpc,2026-03-11,73.1
84585,15585,Direct,Q4_Winback_25,direct,none,2026-03-09,27.14
84586,15586,Organic Search,Q4_Winback_25,google,organic,2026-03-17,12.75
84587,15587,Paid Social,Q1_Reboot_26,instagram,cpc,2026-03-05,4.14
84588,15588,Organic Search,Q4_Winback_25,google,organic,2026-03-23,5.11
84589,15589,Organic Search,Q4_Winback_25,google,organic,2026-03-15,5.38
84590,15590,Referral,Q1_Reboot_26,referral,referral,2026-03-27,2.73
84591,15591,Direct,Q4_Winback_25,direct,none,2026-03-24,19.7
84592,15592,Organic Search,Q4_Winback_25,google,organic,2026-03-03,12.27
84593,15593,Referral,Q1_Reboot_26,referral,referral,2026-03-27,24.34
84594,15594,Direct,Q1_Reboot_26,direct,none,2026-02-28,24.08
84595,15595,Paid Social,Q4_Winback_25,facebook,cpc,2026-03-22,85.42
84596,15596,Organic Search,Q4_Winback_25,google,organic,2026-03-10,10.13
84597,15597,Organic Search,Q1_Reboot_26,google,organic,2026-03-10,28.19
84598,15598,Referral,Q4_Winback_25,referral,referral,2026-03-26,9.95
84599,15599,Organic Search,Q4_Winback_25,google,organic,2026-03-06,21.06
84600,15600,Direct,Q1_Reboot_26,direct,none,2026-03-28,20.94
84601,15601,Paid Social,Q4_Winback_25,facebook,cpc,2026-02-27,36.54
84602,15602,Organic Search,Q4_Winback_25,google,organic,2026-03-05,15.32
84603,15603,Paid Social,Q4_Winback_25,instagram,cpc,2026-03-12,91.2
84604,15604,Organic Search,Q1_Reboot_26,google,organic,2026-03-07,16.31
84605,15605,Referral,Q1_Reboot_26,referral,referral,2026-03-26,1.83
84606,15606,Referral,Q4_Winback_25,referral,referral,2026-03-27,12.24
84607,15607,Paid Social,Q4_Winback_25,instagram,cpc,2026-03-14,81.75
84608,15608,Organic Search,Q1_Reboot_26,google,organic,2026-03-18,3.23
84609,15609,Referral,Q4_Winback_25,referral,referral,2026-03-09,6.13
84610,15610,Paid Social,Q1_Reboot_26,facebook,cpc,2026-03-12,4.37
84611,15611,Paid Social,Q4_Winback_25,instagram,cpc,2026-03-11,15.74
84612,15612,Paid Social,Q1_Reboot_26,facebook,cpc,2026-03-08,87.68
84613,15613,Organic Search,Q4_Winback_25,google,organic,2026-03-21,24.64
84614,15614,Referral,Q1_Reboot_26,referral,referral,2026-03-02,24.35
84615,15615,Referral,Q4_Winback_25,referral,referral,2026-03-08,24.89
84616,15616,Paid Social,Q1_Reboot_26,facebook,cpc,2026-03-04,88.7
84617,15617,Direct,Q4_Winback_25,direct,none,2026-03-13,18.57
84618,15618,Paid Social,Q1_Reboot_26,facebook,cpc,2026-03-21,51.06
84619,15619,Direct,Q4_Winback_25,direct,none,2026-03-17,3.32
84620,15620,Referral,Q4_Winback_25,referral,referral,2026-03-22,5.52
84621,15621,Organic Search,Q1_Reboot_26,google,organic,2026-03-15,3.88
84622,15622,Organic Search,Q4_Winback_25,google,organic,2026-03-12,8.88
84623,15623,Direct,Q4_Winback_25,direct,none,2026-03-29,2.78
84624,15624,Referral,Q4_Winback_25,referral,referral,2026-03-16,21.69
84625,15625,organic search,Q4_Winback_25,google,organic,2026-02-27,24.76
84626,15626,Referral,Q4_Winback_25,referral,referral,2026-03-02,27.57
84627,15627,Direct,Q4_Winback_25,direct,none,2026-03-21,21.11
84628,15628,Organic Search,Q1_Reboot_26,google,organic,2026-03-01,4.22
84629,15629,Referral,Q1_Reboot_26,referral,referral,2026-03-06,0.57
84630,15630,Direct,Q4_Winback_25,direct,none,2026-03-01,17.72
84631,15631,Direct,Q1_Reboot_26,direct,none,2026-03-26,23.63
84632,15632,Paid Social,Q1_Reboot_26,instagram,cpc,2026-03-01,87.71
84633,15633,Paid Social,Q4_Winback_25,facebook,cpc,2026-03-07,22.08
84634,15634,Paid Social,Q4_Winback_25,facebook,cpc,2026-03-30,77.55
84635,15635,Paid Social,Q1_Reboot_26,instagram,cpc,2026-03-02,92.22
84636,15636,Paid Social,Q1_Reboot_26,instagram,cpc,2026-03-05,87.44
84637,15637,Direct,Q1_Reboot_26,direct,none,2026-03-24,28.01
84638,15638,Organic Search,Q1_Reboot_26,google,organic,2026-03-04,0.76
84639,15639,Paid Social,Q4_Winback_25,facebook,cpc,2026-03-08,50.01
84640,15640,Referral,Q1_Reboot_26,referral,referral,2026-03-22,19.32
84641,15641,Direct,Q1_Reboot_26,direct,none,2026-02-26,25.16
84642,15642,Organic Search,Q4_Winback_25,google,organic,2026-03-11,20.99
84643,15643,Organic Search,Q1_Reboot_26,google,organic,2026-03-08,22.23
84644,15644,Paid Social,Q1_Reboot_26,instagram,cpc,2026-03-05,2.49
84645,15645,Organic Search,Q1_Reboot_26,google,organic,2026-03-12,8.32
84646,15646,Referral,Q4_Winback_25,referral,referral,2026-03-06,22.04
84647,15647,Organic Search,Q4_Winback_25,google,organic,2026-03-23,25.75
84648,15648,Paid Social,Q4_Winback_25,instagram,cpc,2026-03-04,72.41
84649,15649,Direct,Q4_Winback_25,direct,none,2026-03-13,19.68
84650,15650,Paid Social,Q1_Reboot_26,instagram,cpc,2026-02-28,1.14
84651,15651,Referral,Q1_Reboot_26,referral,referral,2026-03-01,10.9
84652,15652,Organic Search,Q4_Winback_25,google,organic,2026-03-22,12.43
84653,15653,Direct,Q4_Winback_25,direct,none,2026-03-13,19.61
84654,15654,Referral,Q1_Reboot_26,referral,referral,2026-03-11,3.91
84655,15655,Direct,Q1_Reboot_26,direct,none,2026-03-07,27.6
84656,15656,Organic Search,Q1_Reboot_26,google,organic,2026-03-02,3.04
84657,15657,Organic Search,Q1_Reboot_26,google,organic,2026-03-28,18.11
84658,15658,Referral,Q4_Winback_25,referral,referral,2026-03-25,3.67
84659,15659,Paid Social,Q1_Reboot_26,instagram,cpc,2026-03-12,34.83
84660,15660,Organic Search,Q1_Reboot_26,google,organic,2026-02-28,16.84
84661,15661,Organic Search,Q4_Winback_25,google,organic,2026-03-27,11.79
84662,15662,Referral,Q1_Reboot_26,referral,referral,2026-03-14,25.05
84663,15663,Paid Social,Q4_Winback_25,instagram,cpc,2026-03-05,59.31
84664,15664,Direct,Q4_Winback_25,direct,none,2026-03-01,17.84
84665,15665,Direct,Q4_Winback_25,direct,none,2026-03-30,18.46
84666,15666,Referral,Q1_Reboot_26,referral,referral,2026-02-26,25.82
84667,15667,Referral,Q4_Winback_25,referral,referral,2026-03-10,25.32
84668,15668,Organic Search,Q1_Reboot_26,google,organic,2026-03-15,22.97
84669,15669,Paid Social,Q1_Reboot_26,instagram,cpc,2026-03-10,66.94
84670,15670,Referral,Q1_Reboot_26,referral,referral,2026-03-05,17.13
84671,15671,Paid Social,Q1_Reboot_26,instagram,cpc,2026-03-20,40.67
84672,15672,Direct,Q4_Winback_25,direct,none,2026-02-28,0.55
84673,15673,organic_search,Q1_Reboot_26,google,organic,2026-03-31,15.11
84674,15674,Paid Social,Q4_Winback_25,instagram,cpc,2026-03-12,92.43
84675,15675,Paid Social,Q1_Reboot_26,instagram,cpc,2026-03-22,31.96
84676,15676,Paid Social,Q4_Winback_25,instagram,cpc,2026-03-26,58.49
84677,15677,Organic Search,Q1_Reboot_26,google,organic,2026-03-24,29.43
84678,15678,Organic Search,Q4_Winback_25,google,organic,2026-03-15,6.02
84679,15679,Paid Social,Q4_Winback_25,instagram,cpc,2026-03-02,52.28
84680,15680,Referral,Q4_Winback_25,referral,referral,2026-03-01,22.24
84681,15681,Direct,Q3_Referral_Boost_26,direct,none,2026-03-30,12.75
84682,15682,paid_social,Q2_AI_Launch_26,facebook,cpc,2026-04-26,37.53
84683,15683,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-09,45.51
84684,15684,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-11,12.57
84685,15685,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-05,0.77
84686,15686,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-14,43.6
84687,15687,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-07,2.79
84688,15688,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-25,12.57
84689,15689,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-08,20.53
84690,15690,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-07,12.5
84691,15691,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-01,8.52
84692,15692,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-21,8.49
84693,15693,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-27,11.1
84694,15694,Direct,Q2_AI_Launch_26,direct,none,2026-04-16,16.13
84695,15695,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-28,14.56
84696,15696,paid_social,Q2_AI_Launch_26,facebook,cpc,2026-04-10,9.56
84697,15697,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-18,52.3
84698,15698,Direct,Q2_AI_Launch_26,direct,none,2026-04-25,6.0
84699,15699,Direct,Q3_Referral_Boost_26,direct,none,2026-04-22,10.55
84700,15700,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-05,19.57
84701,15701,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-29,3.74
84702,15702,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-03-30,25.28
84703,15703,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-02,0.4
84704,15704,paid social,Q2_AI_Launch_26,instagram,cpc,2026-04-06,51.87
84705,15705,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-20,8.28
84706,15706,Referral,Q2_AI_Launch_26,referral,referral,2026-04-27,9.62
84707,15707,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-15,20.1
84708,15708,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-08,18.01
84709,15709,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-14,4.95
84710,15710,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-19,30.95
84711,15711,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-05,8.49
84712,15712,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-05,1.47
84713,15713,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-07,30.74
84714,15714,Referral,Q2_AI_Launch_26,referral,referral,2026-04-13,10.8
84715,15715,Direct,Q2_AI_Launch_26,direct,none,2026-04-20,9.79
84716,15716,Direct,Q3_Referral_Boost_26,direct,none,2026-04-15,6.26
84717,15717,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-01,8.29
84718,15718,Direct,Q3_Referral_Boost_26,direct,none,2026-04-06,2.82
84719,15719,Direct,Q2_AI_Launch_26,direct,none,2026-04-01,17.0
84720,15720,Referral,Q2_AI_Launch_26,referral,referral,2026-04-09,3.45
84721,15721,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-14,11.2
84722,15722,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-05,70.65
84723,15723,Organic Search,Q2_AI_Launch_26,google,organic,2026-03-30,3.43
84724,15724,Direct,Q3_Referral_Boost_26,direct,none,2026-04-01,14.02
84725,15725,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-19,13.65
84726,15726,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-12,18.49
84727,15727,Paid Social,Q3_Referral_Boost_26,facebook,cpc,2026-04-29,21.6
84728,15728,Paid Social,Q3_Referral_Boost_26,facebook,cpc,2026-04-17,15.91
84729,15729,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-08,54.36
84730,15730,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-02,15.2
84731,15731,organic_search,Q3_Referral_Boost_26,google,organic,2026-04-21,5.48
84732,15732,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-10,18.82
84733,15733,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-18,21.42
84734,15734,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-12,23.73
84735,15735,Organic Search,Q2_AI_Launch_26,google,organic,2026-03-31,18.51
84736,15736,organic_search,Q2_AI_Launch_26,google,organic,2026-04-25,5.32
84737,15737,Direct,Q2_AI_Launch_26,direct,none,2026-04-04,1.91
84738,15738,Referral,Q2_AI_Launch_26,referral,referral,2026-04-17,20.25
84739,15739,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-04,12.98
84740,15740,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-27,52.39
84741,15741,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-07,16.73
84742,15742,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-15,2.62
84743,15743,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-01,8.13
84744,15744,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-22,6.63
84745,15745,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-04,20.53
84746,15746,Referral,Q2_AI_Launch_26,referral,referral,2026-04-03,17.96
84747,15747,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-07,42.56
84748,15748,Referral,Q2_AI_Launch_26,referral,referral,2026-04-15,14.8
84749,15749,paid_social,Q3_Referral_Boost_26,instagram,cpc,2026-04-08,71.24
84750,15750,Direct,Q2_AI_Launch_26,direct,none,2026-04-09,15.09
84751,15751,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-02,63.82
84752,15752,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-21,21.38
84753,15753,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-09,11.17
84754,15754,Direct,Q3_Referral_Boost_26,direct,none,2026-04-24,16.41
84755,15755,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-12,18.43
84756,15756,Paid Social,Q3_Referral_Boost_26,facebook,cpc,2026-04-22,52.75
84757,15757,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-09,0.98
84758,15758,Paid Social,Q3_Referral_Boost_26,facebook,cpc,2026-04-03,63.62
84759,15759,Referral,Q2_AI_Launch_26,referral,referral,2026-04-20,5.25
84760,15760,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-19,5.63
84761,15761,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-27,6.94
84762,15762,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-22,50.03
84763,15763,Paid Social,Q3_Referral_Boost_26,facebook,cpc,2026-04-19,37.8
84764,15764,Organic Search,Q3_Referral_Boost_26,google,organic,2026-03-29,6.39
84765,15765,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-24,33.32
84766,15766,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-04,9.03
84767,15767,Direct,Q3_Referral_Boost_26,direct,none,2026-04-22,5.72
84768,15768,Direct,Q2_AI_Launch_26,direct,none,2026-04-19,18.8
84769,15769,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-24,11.89
84770,15770,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-10,1.81
84771,15771,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-15,11.19
84772,15772,Referral,Q2_AI_Launch_26,referral,referral,2026-03-30,8.76
84773,15773,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-09,17.3
84774,15774,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-25,10.56
84775,15775,Direct,Q2_AI_Launch_26,direct,none,2026-04-04,6.27
84776,15776,Direct,Q2_AI_Launch_26,direct,none,2026-04-29,20.99
84777,15777,Paid Social,Q3_Referral_Boost_26,facebook,cpc,2026-03-30,52.75
84778,15778,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-10,13.68
84779,15779,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-12,13.92
84780,15780,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-28,3.74
84781,15781,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-17,38.78
84782,15782,Referral,Q2_AI_Launch_26,referral,referral,2026-04-26,16.64
84783,15783,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-23,19.71
84784,15784,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-16,32.05
84785,15785,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-21,14.85
84786,15786,Direct,Q2_AI_Launch_26,direct,none,2026-04-20,4.18
84787,15787,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-15,15.7
84788,15788,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-29,6.92
84789,15789,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-13,19.99
84790,15790,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-21,33.94
84791,15791,Direct,Q2_AI_Launch_26,direct,none,2026-04-10,20.73
84792,15792,Direct,Q3_Referral_Boost_26,direct,none,2026-04-09,20.72
84793,15793,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-11,16.61
84794,15794,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-03,21.62
84795,15795,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-23,3.45
84796,15796,Direct,Q3_Referral_Boost_26,direct,none,2026-04-13,11.87
84797,15797,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-19,18.05
84798,15798,Direct,Q3_Referral_Boost_26,direct,none,2026-04-06,3.9
84799,15799,Paid Social,Q3_Referral_Boost_26,facebook,cpc,2026-04-21,35.56
84800,15800,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-01,5.98
84801,15801,Referral,Q2_AI_Launch_26,referral,referral,2026-04-20,0.46
84802,15802,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-13,53.33
84803,15803,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-02,9.35
84804,15804,Referral,Q2_AI_Launch_26,referral,referral,2026-04-07,2.76
84805,15805,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-03-30,24.49
84806,15806,organic_search,Q3_Referral_Boost_26,google,organic,2026-03-31,8.18
84807,15807,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-22,31.24
84808,15808,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-26,9.34
84809,15809,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-24,23.24
84810,15810,Paid Social,Q3_Referral_Boost_26,facebook,cpc,2026-04-03,18.78
84811,15811,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-17,37.57
84812,15812,Direct,Q3_Referral_Boost_26,direct,none,2026-04-17,11.34
84813,15813,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-09,11.4
84814,15814,paid_social,Q3_Referral_Boost_26,facebook,cpc,2026-04-15,58.64
84815,15815,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-08,69.39
84816,15816,Referral,Q2_AI_Launch_26,referral,referral,2026-04-29,19.78
84817,15817,Referral,Q2_AI_Launch_26,referral,referral,2026-04-05,12.96
84818,15818,Referral,Q2_AI_Launch_26,referral,referral,2026-04-07,11.18
84819,15819,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-22,29.98
84820,15820,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-05,8.47
84821,15821,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-27,15.92
84822,15822,Direct,Q2_AI_Launch_26,direct,none,2026-04-16,16.25
84823,15823,Direct,Q3_Referral_Boost_26,direct,none,2026-04-26,20.98
84824,15824,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-15,1.95
84825,15825,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-28,60.18
84826,15826,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-23,8.35
84827,15827,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-24,3.36
84828,15828,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-05,1.81
84829,15829,Paid Social,Q3_Referral_Boost_26,facebook,cpc,2026-04-25,36.69
84830,15830,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-08,15.08
84831,15831,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-22,16.12
84832,15832,Organic Search,Q2_AI_Launch_26,google,organic,2026-03-29,8.52
84833,15833,Organic Search,Q2_AI_Launch_26,google,organic,2026-03-31,17.31
84834,15834,Paid Social,Q3_Referral_Boost_26,instagram,cpc,2026-04-20,11.25
84835,15835,Direct,Q2_AI_Launch_26,direct,none,2026-04-02,10.04
84836,15836,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-08,14.34
84837,15837,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-11,14.25
84838,15838,Direct,Q3_Referral_Boost_26,direct,none,2026-04-05,11.5
84839,15839,Direct,Q3_Referral_Boost_26,direct,none,2026-04-21,20.24
84840,15840,Direct,Q2_AI_Launch_26,direct,none,2026-04-16,4.66
84841,15841,Paid Social,Q3_Referral_Boost_26,facebook,cpc,2026-04-20,39.41
84842,15842,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-06,3.43
84843,15843,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-01,20.23
84844,15844,Referral,Q2_AI_Launch_26,referral,referral,2026-04-02,19.35
84845,15845,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-06,8.87
84846,15846,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-05,15.88
84847,15847,Direct,Q2_AI_Launch_26,direct,none,2026-04-19,5.4
84848,15848,Direct,Q3_Referral_Boost_26,direct,none,2026-04-23,5.76
84849,15849,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-06,10.28
84850,15850,organic_search,Q2_AI_Launch_26,google,organic,2026-04-15,15.42
84851,15851,Paid Social,Q2_AI_Launch_26,instagram,cpc,2026-04-26,1.0
84852,15852,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-14,0.52
84853,15853,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-04,20.6
84854,15854,Organic Search,Q2_AI_Launch_26,google,organic,2026-04-12,9.49
84855,15855,Organic Search,Q2_AI_Launch_26,google,organic,2026-03-30,5.56
84856,15856,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-29,15.75
84857,15857,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-26,31.2
84858,15858,paid_social,Q2_AI_Launch_26,facebook,cpc,2026-03-29,40.95
84859,15859,Organic Search,Q3_Referral_Boost_26,google,organic,2026-04-08,3.73
84860,15860,Paid Social,Q2_AI_Launch_26,facebook,cpc,2026-04-02,53.89
84861,15861,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-26,6.9
84862,15862,Direct,Q3_Referral_Boost_26,direct,none,2026-04-23,1.05
84863,15863,Referral,Q3_Referral_Boost_26,referral,referral,2026-04-08,2.36
